Date,US_dollar,Euro,Japanese_yen,Vietnamese_dong,Korean_won
8/8/2017,"1,261.80","1,075.10","139,782.20","28,682,602.30","1,419,777.10"
8/9/2017,"1,271.10","1,082.50","139,834.50","28,889,691.00","1,442,832.10"
8/10/2017,"1,284.40","1,093.20","140,468.40","29,193,767.60","1,466,720.40"
8/11/2017,"1,286.10","1,090.70","140,371.40","29,229,834.40","1,470,719.20"
8/14/2017,"1,282.30","1,088.20","140,373.30","29,143,468.80","1,461,437.00"
8/15/2017,"1,270.30","1,084.00","140,438.00","28,870,738.80","1,447,760.60"
8/16/2017,"1,272.80","1,087.50","141,020.70","28,926,425.60","1,452,971.20"
8/17/2017,"1,285.20","1,094.40","141,270.10","29,205,031.50","1,461,408.10"
8/18/2017,"1,295.80","1,102.80","140,989.50","29,450,938.00","1,478,960.90"
8/21/2017,"1,292.90","1,094.10","140,609.30","29,384,382.50","1,472,418.90"
8/22/2017,"1,284.20","1,091.60","140,549.30","29,187,938.60","1,456,089.90"
8/23/2017,"1,286.70","1,089.00","140,296.30","29,248,768.90","1,456,294.50"
8/24/2017,"1,289.00","1,091.90","140,971.50","29,309,926.50","1,453,992.00"
8/25/2017,"1,285.30","1,082.60","140,425.40","29,220,648.40","1,450,139.50"
8/28/2017,"1,285.30","1,075.10","140,367.60","29,218,720.50","1,439,407.10"
8/29/2017,"1,318.70","1,096.50","143,403.20","29,973,571.60","1,485,195.10"
8/30/2017,"1,308.50","1,098.20","144,222.90","29,741,550.80","1,471,015.60"
8/31/2017,"1,311.80","1,103.30","144,371.20","29,818,045.10","1,479,129.10"
9/1/2017,"1,320.40","1,111.50","145,501.50","30,012,029.60","1,482,544.80"
9/4/2017,"1,333.10","1,119.10","146,007.80","30,300,693.10","1,510,335.40"
9/5/2017,"1,335.60","1,120.20","145,381.30","30,355,043.70","1,510,573.40"
9/6/2017,"1,337.90","1,120.70","145,591.50","30,416,016.40","1,519,128.50"
9/7/2017,"1,343.50","1,118.90","145,695.90","30,534,396.30","1,517,483.30"
9/8/2017,"1,346.30","1,120.00","145,267.10","30,594,204.40","1,517,963.90"
